PPN,title,creatorln,creatorfn,creatorentity,format,subject,language,extent,publisher,description,cote,handle Nakala jp2,handle_full_georef,handle geotiff,handle geotiff pdf,handle geotiff points,handle geotiff jp2,group,date,type,spatial,licence
234974273,"Χάρτης Ἑλληνικοῡ Βασιλείου [40°, -1°] ἐσχεδιάσθη καὶ ἐτυπώθη ἐν τῷ Καισαροβασιλικῷ Στρατ. Γεωγρ. Ἰνστιτούτῳ ἐν Βιέννῃ Chártīs Hellīnikoū Vasileíou [40°, -1°] eschediásthī kaì etypṓthī en tō̂i Kaisarovasilikō̂i Strat. Geōgr. Institoútōi en Viénnīi",Κουρουσόπουλος#Kourousópoulos,Βασίλειος#Vasíleios,,76 x 107 cm,Thessalie (Grèce)#Larissa (Grèce),gre,1:50000,,"Les noms des feuilles adjacentes sont indiqués sur les bords de la carte#En marge : Tableau d'assemblage 1:20.000 des zones où les militaires ont effectué des travaux, accompagné de leurs noms#Feuille numérotée en fonction de la numération alphabétique grecque : la lettre ""η"" au niveau du titre, correspond au chiffre 8#Sur la carte est indiqué : ""Τὸ μέχρι τῆς ὁροθετικῆς γραμμῆς Ἑλληνικόν ἒδαφος ἐσχεδιάσθη ἐκ τῶν ὑπό σμίκρυνσιν 1:20.000 πρωτοτύπων πινακίδων, 1905-1907"" = Le sol grec jusqu'à la ligne de délimitation a été dessiné à partir des planches originales à échelle réduite au 1:20 000, 1905-1907#Sur la carte est indiqué : ""Τό ἐπί τοῦ λόφου τῶν Νυμφῶν καί νοτίως τοῦ ἀστεροσκοπείου Ἀθηνῶν κείμενον μαρμάρινον βάθρον, εὑρίσκεται κατά τά μέχρι τοῦδε ἀσφαλῆ δεδομένα 23°43'12,92'' (1h 34m 52.86s) ἀνατολικῶς Greenwich"" = Le podium en marbre sur la colline des Nymphon, au sud de l'observatoire d'Athènes, est situé selon les données actuelles fiables à 23°43'12.92'' (1h 34m 52.86s) à l'est de Greenwich",04-05-06-05,11280/1124cef4,,,,,,,1909,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
234988517,"Χάρτης Ἑλληνικοῡ Βασιλείου [40°, -1°] ἐσχεδιάσθη καὶ ἐτυπώθη ἐν τῷ Καισαροβασιλικῷ Στρατ. Γεωγρ. Ἰνστιτούτῳ ἐν Βιέννῃ Chártīs Hellīnikoū Vasileíou [40°, -1°] eschediásthī kaì etypṓthī en tō̂i Kaisarovasilikō̂i Strat. Geōgr. Institoútōi en Viénnīi",Φωτιάδης#Fōtiádīs,Παναγιώτης#Panagiṓtīs,,76 x 107 cm,Thessalie (Grèce),gre,1:50000,,"Les noms des feuilles adjacentes sont indiqués sur les bords de la carte#Feuille numérotée en fonction de la numération alphabétique grecque : la lettre ""θ"" au niveau du titre, correspond au chiffre 9#Sur la carte est indiqué : ""Τό ἐπί τοῦ λόφου τῶν Νυμφῶν καί νοτίως τοῦ ἀστεροσκοπείου Ἀθηνῶν κείμενον μαρμάρινον βάθρον, εὑρίσκεται κατά τά μέχρι τοῦδε ἀσφαλῆ δεδομένα 23°43'12,92'' (1h 34m 52.86s) ἀνατολικῶς Greenwich"" = Le podium en marbre sur la colline des Nymphon, au sud de l'observatoire d'Athènes, est situé selon les données actuelles fiables à 23°43'12.92'' (1h 34m 52.86s) à l'est de Greenwich",04-05-06-06,11280/6088f807,,,,,,,1911,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
220246858,Map of North Greenland surveyed by Lauge Koch 1917,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-01,11280/7a47eb50,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220247862,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-02,11280/fbc3ce4a,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220250375,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-03,11280/57eaa66b,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220250588,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-04,11280/32e51cdc,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220303363,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-05,11280/85624322,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220303827,"Map of North Greenland surveyed by Lauge Koch 1917, 1921 & 1922",Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-06,11280/67131d90,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220303916,Map of North Greenland surveyed by Lauge Koch 1917 & 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-07,11280/23a40d0f,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220304149,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-08,11280/dcc9bfb1,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
22030422X,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-09,11280/d57a1c88,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220304467,Map of North Greenland surveyed by Lauge Koch 1921,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-10,11280/edc20a1d,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220304556,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-11,11280/9c7914c1,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220304718,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-12,11280/b2d42672,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220305137,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-13,11280/af984466,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
22030534X,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-14,11280/8188fccd,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
22030551X,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-15,11280/d073d204,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220305668,Map of North Greenland surveyed by Lauge Koch 1922,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-16,11280/672c44f8,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220305897,Map of North Greenland surveyed by Lauge Koch 1923,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-17,11280/f62d309d,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220306001,Map of North Greenland surveyed by Lauge Koch 1916 & 1923,Koch,Lauge,,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-18,11280/01909752,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
220306095,"Map of North Greenland Geodetic Institute of Denmark, 1932",,,Geodætisk institut,"69 x 56 cm, pliée dans chemise cartonnée 58 x 35 cm",Groenland (nord),eng,1:300000,,,04-06-01-19,11280/ce880703,,,,,,,1932,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
20410825X,Topografisk kart over kongeriget Norge Udgivet af Norges geografiske opmaaling 1900,,,Norge geografiske opmaaling,41 x 52 cm,Oslo (Norvège ; région)#Norvège,nor,1:100000,,,04-06-05-03,11280/be90f9d9,10.34847/nkl.27de618b,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
20409867X,Topografisk kart over kongeriget Norge Udgivet af Norges geografiske opmaaling 1881,,,Norge geografiske opmaaling,"54 x 43 cm, pliée 16 x 12 cm",Norvège,nor,1:100000,,,04-06-05-09,11280/46006e03,10.34847/nkl.bcbc4hg3,,,,,,1904,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
22337735X,Generalstabens topografiske kort,,,,58 x 51 cm,Islande,ice,1:50000,,,04-07-04-80,11280/2d311e6f,,,,,,,1910,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
22337881X,Generalstabens topografiske kort,,,,51 x 58 cm,Islande,ice,1:50000,,,04-07-04-98,11280/280cf34e,,,,,,,1905,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
221070516,Mer du Nord. De Dunkerque à Hoek van Holland d'après les cartes belges et hollandaises levées de 1866 à 1872 gravé par C. Legros,,,,"65 x 92 cm, sur flle 74 x 107 cm",Pays-Bas#Belgique#Flandre maritime (Nord)#Zélande (Pays-Bas),fre,1:170000,,"Bathymétrie représentée par des points de sonde (exprimées en m)#Dans la marge : ""No. 3025""",04-14-01-01,11280/e6bff472,10.34847/nkl.959cw873,,,,,,1896,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
22107323X,Carte de la Manche publiée par ordre de l'Empereur... en 1865 Gravé par Jacobs,,,,"66 x 91 cm, sur flle 71 x 107 cm",Angleterre (GB ; sud)#France (nord-ouest)#Manche (mer),fre,1:830000,,"Dans la marge : ""No. 2169""",04-14-04-02,11280/7a667f25,10.34847/nkl.2de32ob6,,,,,,1891,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
221229744,"Côtes d'Italie. Plan du port de Gênes et de ses environs publié par ordre de l'empereur... en 1857 levé en 1853 par Mr Darondeau, ..., M.M. Delbalat, ... et Boutroux, ..., assistés de Mr Manen",Darondeau,,,"65 x 92 cm, sur flle 74 x 107 cm",Italie#Gênes (Italie),fre,1:10000,,"Bathymétrie représentée par des points de sonde (exprimés en m)#Dans la marge : ""No. 1714""",04-15-02-02,11280/4bce9823,10.34847/nkl.cea7so0u,,,,,,1892,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223404136,"Carte de la partie de la Méditerranée comprise entre la Côte d'Italie, du Canal de Piombino au Golfe de Naples, la Corse et la Sardaigne 1864 dressée d'après les levés faits de 1846 à 1857 sous la direction successive de feu Mr. Le Bourguignon-Duperré ... Mr. Bégat ... et Mr. Darondeau",Le Bourguignon-Duperré,Cyprien-Gabriel,,"66 x 99 cm, sur flle 74 x 107 cm","Tyrrhénienne, Mer#Italie#Naples, Golfe de (Italie)#Elbe, Île d' (Italie)",fre,1:477000,,"Dans la marge : ""2122"" et ""10-24""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-03-03,11280/e9ba20d2,10.34847/nkl.0d8f9xl6,,,,,,1883,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223429503,"Carte du détroit de Messine (Italie méridionale) publié par ordre de l'empereur... en 1864 Levée en 1858 par Mr. Darondeau ..., MM. Gaussin ..., Boutroux et Larousse ...",Darondeau,,,"95 x 65 cm, sur flle 106 x 73 cm","Messine, Détroit de (Italie)#Italie",fre,1:77000,,"Dans la marge : ""2113""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-04-02,11280/84c8c26d,10.34847/nkl.fb16tamc,,,,,,1882,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223431508,Méditerranée. Côtes de Sicile et de la régence de Tunis 1871 gravé par Raynaud,,,,"63 x 92 cm, sur flle 73 x 106 cm",Sicile (Italie)#Tunisie#Malte,fre,1:744000,,"""Cette carte est la reproduction de la carte anglaise n°165 publiée en 1868 d'après les travux les plus récents"" A. Germain#Dans la marge : ""2946"" et ""11.24""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-04-03,11280/5ee65ebc,10.34847/nkl.2e9280sd,,,,,,1888,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223434418,Carte générale de l'île de Sardaigne gravé par Cornélis,,,,"95 x 65 cm, sur flle 106 x 73 cm",Sardaigne (Italie)#Sardaigne (Italie),fre,1:400000,,"Dans la marge : ""3675"" et ""10-33""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-04-05,11280/dd4868d5,10.34847/nkl.ed6ai55s,,,,,,1883,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223442305,"Sicile. Côte nord-est. De Taormina au cap Cefalù (Îles Lipari, Détroit de Messine) 1880 gravé par Grenier",,,,"95 x 65 cm, sur flle 106 x 73 cm","Sicile (Italie)#Éoliennes, Îles (Italie)#Calabre (Italie)#Messine, Détroit de (Italie)",fre,1:210000,,"Dans la marge : ""3757"" et ""34-34 bis""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-04-06,11280/83ed4dbc,10.34847/nkl.ee1fi80y,,,,,,1887,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223443980,Sicile. Côte sud est. Du cap Scalambri à l'entrée sud du détroit de Messine 1880 gravé par A. Gérin,,,,"95 x 65 cm, sur flle 106 x 73 cm",Sicile (Italie)#Etna (Italie ; volcan),fre,1:187000,,"Dans la marge : ""3790""#Bathymétrie représentée par des points de sonde (exprimés en m)",04-15-04-07,11280/fece19e0,10.34847/nkl.399210y8,,,,,,1887,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223447013,Golf von Fiume,,,,,"Rijeka (Croatie)#Adriatique, Côte de l' (Croatie)#Croatie#Krk (Croatie)#Cres (Croatie ; île)",ger,1:86400,,"Dans les marges : ""Special-Karte blatt 7"". ""Adriatisches Meer-Ostkiiste""",04-15-05-01,11280/6357dc37,10.34847/nkl.8fdcdray,,,,,,1892,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
149251432,Carte de la partie septentrionale de l'Archipel publié par ordre de l'empereur... en 1854 dressée d'après ... par Mr. Keller ...,Keller,François-Antoine-Édouard,,"63 x 92 cm, pliée 17 x 24 cm","Égée, Mer#Marmara, Mer de (Turquie)#Eubée (Grèce)#Chalcidique (Grèce)",fre,1:700000,,"Le document est numéroté : ""1456"" et ""24-50 bis""",04-15-06-02,11280/c1fdc4a4,10.34847/nkl.50bam1k4,,,,,,1888,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
149213239,Mer Méditerranée Grèce Golfe de Corinthe d'après les cartes de l'Amirauté anglaise levées en 1888 et 1896 gravé par Chausseblanche écrit par Dumas Vorzet,,,,"63 x 94 cm, sur flle 75 x 107 cm","Corinthe, Golfe de (Grèce)",fre,1:146000,,"Le document est numéroté : ""5078""",04-15-06-08,11280/fdf50a7b,10.34847/nkl.b43a5d99,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
14929672X,Carte du Bosphore publiée par ordre de l'empereur... en 1860 levée en 1854... par M.M. Ch. Ploix et Manen...,Ploix,Charles,,"62 x 91 cm, pliée 17 x 24 cm","Marmara, Mer de (Turquie)#Istanbul (Turquie)#Bosphore, Détroit du (Turquie)",fre,1:60000,,"Le document est numéroté : ""1846"" et ""43""",04-15-07-02,11280/035eb529,,,,,,,1892,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223498904,Carte générale de la Mer Noire publiée par ordre de l'empereur... en 1860 dressée d'après les travaux russes exécutés de 1828 à 1836 par Mr. Ch. Ploix ...,Ploix,Charles Martin,,64 x 92 cm,"Mer Noire (région)#Azov, Mer d'",fre,1:1350000,,"""N°1860""",04-15-07-03,11280/f9ae5550,10.34847/nkl.d78972b7,,,,,,1880,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
223501522,Carte de la Mer de Marmara publiée par ordre de l'Empereur... en 1861 gravé par Chassant,,,,"60 x 89 cm, sur flle 69 x 103 cm","Marmara, Mer de (Turquie)#Dardanelles, Détroit des (Turquie)#Bosphore, Détroit du (Turquie)",fre,1:390000,,"""N°1917""",04-15-07-04,11280/b38ccd91,,,,,,,1870,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
203817370,Berchtesgaden 1907 bearbeitet im dem topographischen Bureau des K. B. Generalstabes,Geyer,Fortunato,,62 x 47 cm,"Allemagne (sud)#Autriche#Berchtesgaden, alpes de (Allemagne, Autriche ; massif)#Hallein (Autriche)",ger,1:50000,,,05-03-06-06,11280/22c3340c,10.34847/nkl.194e8eun,,,,,,1907,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
203820525,St Bartholomä 1909 bearbeitet im dem topographischen Bureau des K. B. Generalstabes,Geyer,Fortunato,,62 x 47 cm,"Allemagne (sud)#Autriche#Berchtesgaden, alpes de (Allemagne, Autriche ; massif)#Saalfeldener Becken (Autriche)",ger,1:50000,,,05-03-06-07,11280/067eda4e,10.34847/nkl.446103o0,,,,,,1909,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
129067806,Geologische Spezialkarte von Württemberg herausgegeben vom Württ. Statistischen Landesamt,,,"Wurtemberg, Statistisches Landesamt",66 x 68 cm,Allemagne#Friedrichshafen (Allemagne),ger,1:25000,,,05-04-01-01,11280/de8df44f,10.34847/nkl.ef138823,,,,,,1913,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
203661370,Geologische Karte von Preussen und benachbarten deutschen Ländern Preussische Geologische Landesanstalt,,,,68 x 65 cm,Cologne (Allemagne),ger,1:25000,,,05-04-01-02,11280/6c7fdc6b,10.34847/nkl.aab12cm0,,,,,,1930,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
